SalePeriod,SaleDate,SalesPeriodType,Industry,DataType,ProductCategoryName,Quantity,Units,TOTAL_$
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Couriers,Vape Product,113.0,99,3043.54
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Operators,Buds,5036.5,528,23031.18
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Operators,Concentrate,8.5,5,203.87
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Operators,Concentrate (Each),94.0,81,3265.95
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Operators,Infused (edible),309.0,245,5165.83
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Operators,Infused (non-edible),6.0,5,199.6
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Operators,Infused Beverage,28.0,13,139.24
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,241.4,131,3347.34
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,719.5,384,4891.62
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Operators,Shake/Trim,35.0,4,127.02
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),680.0,65,1794.87
2001-01-01 - 2026-04-12,2025-09-19,Historical,Adult-Use,Delivery Operators,Vape Product,361.0,301,11674.55
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Couriers,Buds,1193.5,123,5082.21
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Couriers,Concentrate,11.5,7,224.2
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),17.0,8,716.0
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Couriers,Infused (edible),52.0,38,867.7
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),1.0,1,45.0
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Couriers,Infused Beverage,2.0,1,14.0
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,45.08,26,662.9
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,123.25,51,847.84
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Couriers,Shake/Trim,140.0,10,440.3
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),56.0,3,155.0
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Couriers,Vape Product,66.0,61,1886.99
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Operators,Buds,4281.0,433,20436.1
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Operators,Concentrate,3.0,3,59.49
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Operators,Concentrate (Each),109.0,65,2636.25
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Operators,Infused (edible),251.0,207,4735.49
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Operators,Infused (non-edible),10.0,6,210.55
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Operators,Infused Beverage,10.0,4,42.61
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,174.73,104,2354.24
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,674.15,333,4865.79
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Operators,Shake/Trim,14.0,1,35.0
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),574.0,58,1489.95
2001-01-01 - 2026-04-12,2025-09-20,Historical,Adult-Use,Delivery Operators,Vape Product,321.0,266,10053.45
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Couriers,Buds,959.0,115,4068.52
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Couriers,Concentrate,10.0,4,162.0
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),10.0,10,406.2
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Couriers,Infused (edible),29.0,26,522.86
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Couriers,Infused Beverage,5.0,4,31.0
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,25.8,23,410.21
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,102.25,51,700.7
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Couriers,Shake/Trim,147.0,12,527.0
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),7.0,1,25.0
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Couriers,Vape Product,77.0,72,2076.44
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Operators,Buds,3682.5,432,18168.36
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Operators,Concentrate,13.5,6,240.0
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Operators,Concentrate (Each),61.0,50,1856.15
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Operators,Infused (edible),256.0,210,4567.02
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,30.0
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Operators,Infused Beverage,23.0,9,133.13
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,157.85,83,2127.34
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,706.85,400,5235.84
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Operators,Shake/Trim,14.0,2,47.51
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),439.0,41,1203.77
2001-01-01 - 2026-04-12,2025-09-21,Historical,Adult-Use,Delivery Operators,Vape Product,314.0,268,9645.37
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Couriers,Buds,1316.0,161,5214.79
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Couriers,Concentrate,10.0,4,156.0
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Couriers,Concentrate (Bulk),2.0,1,25.0
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),18.0,13,645.5
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Couriers,Infused (edible),52.0,47,782.45
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Couriers,Infused Beverage,8.0,4,49.0
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,28.98,13,372.32
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,140.75,64,957.15
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Couriers,Shake/Trim,189.0,12,609.64
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),28.0,2,86.4
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Couriers,Vape Product,112.0,98,3230.56
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Operators,Buds,3196.5,410,16537.62
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Operators,Concentrate,32.5,3,373.5
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Operators,Concentrate (Each),53.0,43,1573.6
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Operators,Infused (edible),159.0,133,3064.35
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Operators,Infused (non-edible),5.0,5,177.52
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Operators,Infused Beverage,2.0,2,11.0
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,121.95,60,1839.97
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,654.0999999999999,321,4756.77
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Operators,Shake/Trim,7.0,1,29.76
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),665.0,65,1723.13
2001-01-01 - 2026-04-12,2025-09-22,Historical,Adult-Use,Delivery Operators,Vape Product,316.0,262,8708.34
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Couriers,Buds,1158.62,121,4475.53
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Couriers,Concentrate,21.0,5,286.28
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),11.0,6,560.84
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Couriers,Infused (edible),50.0,35,890.85
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),4.0,1,180.0
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Couriers,Infused Beverage,1.0,1,7.0
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,19.32,15,330.75
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,94.4,40,730.16
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Couriers,Shake/Trim,84.0,6,274.86
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Couriers,Vape Product,74.0,65,1931.18
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Operators,Buds,3703.5,494,18637.18
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Operators,Concentrate,32.0,8,325.4
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Operators,Concentrate (Each),40.0,28,1269.88
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Operators,Infused (edible),227.0,173,3855.53
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Operators,Infused (non-edible),5.0,5,152.4
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Operators,Infused Beverage,3.0,2,20.08
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,138.4,60,1735.29
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,607.9,328,4416.75
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Operators,Shake/Trim,21.0,2,75.0
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),518.0,46,1439.92
2001-01-01 - 2026-04-12,2025-09-23,Historical,Adult-Use,Delivery Operators,Vape Product,277.0,241,8779.35
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Couriers,Buds,1403.53,140,5995.82
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Couriers,Concentrate,24.0,8,318.11
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),12.0,9,437.5
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Couriers,Infused (edible),50.0,35,774.23
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Couriers,Infused Beverage,33.0,8,182.0
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,33.22,30,612.29
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,118.0,54,875.66
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Couriers,Shake/Trim,126.0,9,414.68
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Couriers,Vape Product,100.0,88,2996.24
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Operators,Buds,3699.5,470,19239.93
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Operators,Concentrate,4.5,2,57.0
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Operators,Concentrate (Each),41.0,33,1182.86
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Operators,Infused (edible),194.0,158,3549.52
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Operators,Infused (non-edible),2.0,2,60.0
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Operators,Infused Beverage,8.0,3,44.02
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,107.15,65,1516.32
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,675.8000000000001,359,4667.13
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Operators,Shake/Trim,14.0,2,56.66
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),231.0,18,616.34
2001-01-01 - 2026-04-12,2025-09-24,Historical,Adult-Use,Delivery Operators,Vape Product,346.0,293,10547.05
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Couriers,Buds,2094.0,182,7913.23
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Couriers,Concentrate,26.5,9,364.96
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),14.0,10,599.0
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Couriers,Infused (edible),47.0,37,816.32
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Couriers,Infused Beverage,31.0,8,158.4
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,34.120000000000005,22,499.25
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,137.5,53,877.9
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Couriers,Shake/Trim,231.0,15,713.53
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),56.0,3,175.0
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Couriers,Vape Product,72.0,61,2286.55
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Operators,Buds,5108.0,490,22665.14
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Operators,Concentrate,13.5,6,212.41
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Operators,Concentrate (Each),56.0,46,1532.73
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Operators,Infused (edible),251.0,203,4404.33
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Operators,Infused (non-edible),1.0,1,35.0
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Operators,Infused Beverage,46.0,14,213.74
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,121.47,68,1749.02
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,692.2,414,5066.39
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Operators,Shake/Trim,28.0,4,110.77
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),302.0,26,904.48
2001-01-01 - 2026-04-12,2025-09-25,Historical,Adult-Use,Delivery Operators,Vape Product,310.0,265,9684.65
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Couriers,Buds,1701.0,158,6505.56
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Couriers,Concentrate,21.5,11,346.11
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),13.0,12,567.34
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Couriers,Infused (edible),65.0,57,973.68
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Couriers,Infused (non-edible),1.0,1,25.0
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Couriers,Infused Beverage,16.0,12,110.56
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,34.34,20,496.49
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,164.0,60,1101.89
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Couriers,Shake/Trim,182.0,15,609.62
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),42.0,2,106.5
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Couriers,Vape Product,78.0,75,2252.12
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Operators,Buds,5499.5,621,25929.1
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Operators,Concentrate,8.0,3,103.0
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Operators,Concentrate (Each),72.0,62,2435.53
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Operators,Infused (edible),352.0,271,6387.37
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Operators,Infused (non-edible),4.0,4,138.68
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Operators,Infused Beverage,25.0,15,116.13
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,162.29999999999998,90,2404.21
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,851.6,435,6221.61
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Operators,Shake/Trim,21.0,2,72.95
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),651.0,56,1830.66
2001-01-01 - 2026-04-12,2025-09-26,Historical,Adult-Use,Delivery Operators,Vape Product,355.0,287,10381.14
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Couriers,Buds,1242.5,108,5290.28
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Couriers,Concentrate,14.0,7,228.0
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),8.0,5,350.0
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Couriers,Infused (edible),68.0,51,1148.48
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Couriers,Infused Beverage,22.0,10,139.0
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,23.6,21,369.8
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,164.75,58,1065.66
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Couriers,Shake/Trim,91.0,8,309.63
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Couriers,Shake/Trim (by strain),21.0,2,85.0
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Couriers,Vape Product,69.0,59,1820.26
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Operators,Buds,4508.0,516,21709.42
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Operators,Concentrate (Each),64.0,51,2112.86
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Operators,Infused (edible),286.0,230,5369.51
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Operators,Infused (non-edible),3.0,2,105.0
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Operators,Infused Beverage,5.0,4,34.36
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,134.75,87,2046.09
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,784.05,407,5973.5
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Operators,Shake/Trim,28.0,4,115.02
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),644.0,52,1797.62
2001-01-01 - 2026-04-12,2025-09-27,Historical,Adult-Use,Delivery Operators,Vape Product,262.0,220,7829.22
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Couriers,Buds,1116.5,98,4621.95
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Couriers,Concentrate,2.0,2,67.0
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Couriers,Concentrate (Each),4.0,4,146.0
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Couriers,Infused (edible),41.0,29,542.6
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Couriers,Infused Beverage,30.0,8,146.51
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Couriers,Infused Pre-Rolls,29.93,25,623.54
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Couriers,Raw Pre-Rolls,99.5,39,717.04
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Couriers,Shake/Trim,168.0,12,534.77
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Couriers,Vape Product,71.0,66,1875.13
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Operators,Buds,3617.5,439,17634.71
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Operators,Concentrate,20.0,9,398.11
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Operators,Concentrate (Each),53.0,47,1725.55
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Operators,Infused (edible),242.0,178,4419.98
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Operators,Infused (non-edible),16.0,2,335.0
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Operators,Infused Beverage,2.0,1,10.0
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Operators,Infused Pre-Rolls,126.5,71,1987.75
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Operators,Raw Pre-Rolls,758.85,380,5415.96
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Operators,Shake/Trim,21.0,2,85.4
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Operators,Shake/Trim (by strain),364.0,27,1225.04
2001-01-01 - 2026-04-12,2025-09-28,Historical,Adult-Use,Delivery Operators,Vape Product,323.0,274,9596.58
2001-01-01 - 2026-04-12,2025-09-29,Historical,Adult-Use,Delivery Couriers,Buds,1207.5,140,4847.31
